927.calculateBottomOutset,7,true
928.getInsets,6,true
929.extendHeight,6,true
930.calculateTopOutset,7,true
931.calculateBottomOutset,7,true
932.extendHeight,6,true
933.calculateTopOutset,7,true
934.calculateBottomOutset,7,true
935.getHorizontalAlignment,4,true
936.createAlignedRectangle2D,4,true
937.draw,4,true
938.trimMargin,5,true
939.trim,6,true
940.calculateLeftInset,7,true
941.calculateRightInset,7,true
942.calculateTopInset,7,true
943.calculateBottomInset,7,true
944.drawBorder,5,true
945.draw,6,true
946.calculateTopInset,7,true
947.calculateBottomInset,7,true
948.calculateLeftInset,7,true
949.calculateRightInset,7,true
950.getGenerateEntities,5,true
951.trimBorder,5,true
952.getInsets,6,true
953.trim,6,true
954.calculateLeftInset,7,true
955.calculateRightInset,7,true
956.calculateTopInset,7,true
957.calculateBottomInset,7,true
958.trimPadding,5,true
959.trim,6,true
960.calculateLeftInset,7,true
961.calculateRightInset,7,true
962.calculateTopInset,7,true
963.calculateBottomInset,7,true
964.getPosition,5,true
965.drawHorizontal,5,true
966.getHorizontalAlignment,6,true
967.getPosition,6,true
968.draw,6,true
969.draw,7,true
970.calculateDimensions,8,true
971.calculateDimensions,9,true
972.calculateDimensions,10,true
973.getTextBounds,11,true
974.getWidth,10,true
975.getHeight,10,true
976.getWidth,9,true
977.getHeight,9,true
978.getWidth,8,true
979.getHeight,8,true
980.calculateOffsets,8,true
981.calculateDimensions,8,true
982.calculateDimensions,9,true
983.getTextBounds,10,true
984.getWidth,9,true
985.getHeight,9,true
986.getWidth,8,true
987.getWidth,8,true
988.draw,8,true
989.calculateDimensions,9,true
990.calculateDimensions,10,true
991.getTextBounds,11,true
992.getWidth,10,true
993.getHeight,10,true
994.isHorizontalCenter,9,true
995.isRight,9,true
996.calculateBaselineOffset,9,true
997.calculateBaselineOffset,10,true
998.isTop,11,true
999.calculateDimensions,9,true
1000.getTextBounds,10,true
1001.draw,9,true
1002.drawRotatedString,10,true
1003.drawAlignedString,11,true
1004.deriveTextBoundsAnchorOffsets,12,true
1005.getTextBounds,13,true
1006.isHorizontalCenter,13,true
1007.isRight,13,true
1008.isTop,13,true
1009.isHalfAscent,13,true
1010.isVerticalCenter,13,true
1011.isBaseline,13,true
1012.getWidth,9,true
1013.getHeight,8,true
1014.getEntityCollection,4,true
1015.isVisible,3,true
1016.drawTitle,3,true
1017.nullNotPermitted,4,true
1018.nullNotPermitted,4,true
1019.getPosition,4,true
1020.nullNotPermitted,4,true
1021.nullNotPermitted,4,true
1022.setGenerateEntities,4,true
1023.arrange,4,true
1024.fetchLegendItems,5,true
1025.clear,6,true
1026.clear,7,true
1027.getPosition,6,true
1028.isTopOrBottom,6,true
1029.setArrangement,6,true
1030.nullNotPermitted,7,true
1031.getLegendItems,6,true
1032.indexOf,7,true
1033.getRenderer,7,true
1034.getSeriesCount,7,true
1035.isSeriesVisible,7,true
1036.getBoolean,8,true
