From,To,Overlap
ByNameSingleExtractor.java,AbstractCharSequenceAssert.java,0.06359832635983263
AbstractCharSequenceAssert.java,Extractors.java,0.1263243683781581
Extractors.java,AbstractCharSequenceAssert.java,0.1263243683781581
AbstractCharSequenceAssert.java,FieldsOrPropertiesExtractor.java,0.1707516339869281
FieldsOrPropertiesExtractor.java,AbstractCharSequenceAssert.java,0.1707516339869281
AbstractCharSequenceAssert.java,Properties.java,0.24507486209613868
Properties.java,AbstractCharSequenceAssert.java,0.24507486209613868
AbstractCharSequenceAssert.java,Tuple.java,0.06100577081615829
Tuple.java,AbstractCharSequenceAssert.java,0.06100577081615829
AbstractCharSequenceAssert.java,AbstractComparisonStrategy.java,0.17632850241545894
AbstractComparisonStrategy.java,AbstractCharSequenceAssert.java,0.17632850241545894
AbstractCharSequenceAssert.java,Arrays.java,0.11181434599156118
Arrays.java,AbstractCharSequenceAssert.java,0.11181434599156118
AbstractCharSequenceAssert.java,Booleans.java,0.12887438825448613
Booleans.java,AbstractCharSequenceAssert.java,0.12887438825448613
AbstractCharSequenceAssert.java,Characters.java,0.12990196078431374
Characters.java,AbstractCharSequenceAssert.java,0.12990196078431374
AbstractCharSequenceAssert.java,CommonValidations.java,0.05019305019305019
CommonValidations.java,AbstractCharSequenceAssert.java,0.05019305019305019
AbstractCharSequenceAssert.java,Comparables.java,0.1484593837535014
Comparables.java,AbstractCharSequenceAssert.java,0.1484593837535014
AbstractCharSequenceAssert.java,ComparatorBasedComparisonStrategy.java,0.16442451420029897
ComparatorBasedComparisonStrategy.java,AbstractCharSequenceAssert.java,0.16442451420029897
AbstractCharSequenceAssert.java,Conditions.java,0.1238244514106583
Conditions.java,AbstractCharSequenceAssert.java,0.1238244514106583
AbstractCharSequenceAssert.java,Failures.java,0.19736842105263158
Failures.java,AbstractCharSequenceAssert.java,0.19736842105263158
AbstractCharSequenceAssert.java,Integers.java,0.1828665568369028
Integers.java,AbstractCharSequenceAssert.java,0.1828665568369028
AbstractCharSequenceAssert.java,IterableDiff.java,0.05193734542456719
IterableDiff.java,AbstractCharSequenceAssert.java,0.05193734542456719
AbstractCharSequenceAssert.java,Iterables.java,0.11222707423580786
Iterables.java,AbstractCharSequenceAssert.java,0.11222707423580786
AbstractCharSequenceAssert.java,Lists.java,0.19087719298245615
Lists.java,AbstractCharSequenceAssert.java,0.19087719298245615
AbstractCharSequenceAssert.java,Numbers.java,0.1797432239657632
Numbers.java,AbstractCharSequenceAssert.java,0.1797432239657632
AbstractCharSequenceAssert.java,Objects.java,0.12866368604073522
Objects.java,AbstractCharSequenceAssert.java,0.12866368604073522
AbstractCharSequenceAssert.java,Predicates.java,0.1297071129707113
Predicates.java,AbstractCharSequenceAssert.java,0.1297071129707113
AbstractCharSequenceAssert.java,StandardComparisonStrategy.java,0.16454749439042632
StandardComparisonStrategy.java,AbstractCharSequenceAssert.java,0.16454749439042632
AbstractCharSequenceAssert.java,Strings.java,0.14847590953785644
Strings.java,AbstractCharSequenceAssert.java,0.14847590953785644
AbstractCharSequenceAssert.java,Throwables.java,0.17725052337752967
Throwables.java,AbstractCharSequenceAssert.java,0.17725052337752967
AbstractCharSequenceAssert.java,TypeComparators.java,0.16733386709367493
TypeComparators.java,AbstractCharSequenceAssert.java,0.16733386709367493
AbstractCharSequenceAssert.java,StandardRepresentation.java,0.193993993993994
StandardRepresentation.java,AbstractCharSequenceAssert.java,0.193993993993994
AbstractCharSequenceAssert.java,Arrays.java,0.1583710407239819
Arrays.java,AbstractCharSequenceAssert.java,0.1583710407239819
AbstractCharSequenceAssert.java,ArrayWrapperList.java,0.17071197411003236
ArrayWrapperList.java,AbstractCharSequenceAssert.java,0.17071197411003236
AbstractCharSequenceAssert.java,DateUtil.java,0.16785022595222723
DateUtil.java,AbstractCharSequenceAssert.java,0.16785022595222723
AbstractCharSequenceAssert.java,ClassUtils.java,0.24736415247364152
ClassUtils.java,AbstractCharSequenceAssert.java,0.24736415247364152
AbstractCharSequenceAssert.java,FieldSupport.java,0.22377109317681584
FieldSupport.java,AbstractCharSequenceAssert.java,0.22377109317681584
AbstractCharSequenceAssert.java,FieldUtils.java,0.15984555984555984
FieldUtils.java,AbstractCharSequenceAssert.java,0.15984555984555984
AbstractCharSequenceAssert.java,Introspection.java,0.16466826538768986
Introspection.java,AbstractCharSequenceAssert.java,0.16466826538768986
AbstractCharSequenceAssert.java,MemberUtils.java,0.013082583810302535
MemberUtils.java,AbstractCharSequenceAssert.java,0.013082583810302535
AbstractCharSequenceAssert.java,PropertyOrFieldSupport.java,0.0521669341894061
PropertyOrFieldSupport.java,AbstractCharSequenceAssert.java,0.0521669341894061
AbstractCharSequenceAssert.java,PropertySupport.java,0.19458668617410388
PropertySupport.java,AbstractCharSequenceAssert.java,0.19458668617410388
AbstractCharSequenceAssert.java,IterableUtil.java,0.23937007874015748
IterableUtil.java,AbstractCharSequenceAssert.java,0.23937007874015748
AbstractCharSequenceAssert.java,Lists.java,0.16813450760608487
Lists.java,AbstractCharSequenceAssert.java,0.16813450760608487
AbstractCharSequenceAssert.java,Objects.java,0.1576862123613312
Objects.java,AbstractCharSequenceAssert.java,0.1576862123613312
AbstractCharSequenceAssert.java,Preconditions.java,0.23714504988488105
Preconditions.java,AbstractCharSequenceAssert.java,0.23714504988488105
AbstractCharSequenceAssert.java,Strings.java,0.15072463768115943
Strings.java,AbstractCharSequenceAssert.java,0.15072463768115943
AbstractCharSequenceAssert.java,Throwables.java,0.23710546574287913
Throwables.java,AbstractCharSequenceAssert.java,0.23710546574287913
AbstractCharSequenceAssert.java,Assertions_assertThat_with_Boolean_Test.java,0.05649241146711636
Assertions_assertThat_with_Boolean_Test.java,AbstractCharSequenceAssert.java,0.05649241146711636
AbstractCharSequenceAssert.java,Assertions_assertThat_with_Character_Test.java,0.05644481887110362
Assertions_assertThat_with_Character_Test.java,AbstractCharSequenceAssert.java,0.05644481887110362
AbstractCharSequenceAssert.java,Assertions_tuple_Test.java,0.05442176870748299
Assertions_tuple_Test.java,AbstractCharSequenceAssert.java,0.05442176870748299
AbstractCharSequenceAssert.java,TestCondition.java,0.06688963210702341
TestCondition.java,AbstractCharSequenceAssert.java,0.06688963210702341
AbstractCharSequenceAssert.java,AnyOf_matches_Test.java,0.05490848585690516
AnyOf_matches_Test.java,AbstractCharSequenceAssert.java,0.05490848585690516
AbstractCharSequenceAssert.java,MapEntry_toString_Test.java,0.05396290050590219
MapEntry_toString_Test.java,AbstractCharSequenceAssert.java,0.05396290050590219
AbstractCharSequenceAssert.java,TextDescription_constructor_Test.java,0.055926544240400666
TextDescription_constructor_Test.java,AbstractCharSequenceAssert.java,0.055926544240400666
AbstractCharSequenceAssert.java,ShouldNotHaveDuplicates_create_Test.java,0.05638474295190713
ShouldNotHaveDuplicates_create_Test.java,AbstractCharSequenceAssert.java,0.05638474295190713
AbstractCharSequenceAssert.java,ByNameSingleExtractorTest.java,0.04712041884816754
ByNameSingleExtractorTest.java,AbstractCharSequenceAssert.java,0.04712041884816754
AbstractCharSequenceAssert.java,Properties_extractProperty_Test.java,0.05451586655817738
Properties_extractProperty_Test.java,AbstractCharSequenceAssert.java,0.05451586655817738
AbstractCharSequenceAssert.java,StandardComparisonStrategy_stringContains_Test.java,0.0558848433530906
StandardComparisonStrategy_stringContains_Test.java,AbstractCharSequenceAssert.java,0.0558848433530906
AbstractCharSequenceAssert.java,TypeComparators_Test.java,0.04988308651597818
TypeComparators_Test.java,AbstractCharSequenceAssert.java,0.04988308651597818
AbstractCharSequenceAssert.java,ClassBasedNavigableIterable_Test.java,0.06239460370994941
ClassBasedNavigableIterable_Test.java,AbstractCharSequenceAssert.java,0.06239460370994941
AbstractCharSequenceAssert.java,GenericNavigableAssert_Test.java,0.05056179775280899
GenericNavigableAssert_Test.java,AbstractCharSequenceAssert.java,0.05056179775280899
AbstractCharSequenceAssert.java,AbstractBaseRepresentationTest.java,0.053389830508474574
AbstractBaseRepresentationTest.java,AbstractCharSequenceAssert.java,0.053389830508474574
AbstractCharSequenceAssert.java,StandardRepresentation_toStringOf_Test.java,0.04456448345712356
StandardRepresentation_toStringOf_Test.java,AbstractCharSequenceAssert.java,0.04456448345712356
AbstractCharSequenceAssert.java,Employee.java,0.062193126022913256
Employee.java,AbstractCharSequenceAssert.java,0.062193126022913256
AbstractCharSequenceAssert.java,ExpectedException.java,0.05592841163310962
ExpectedException.java,AbstractCharSequenceAssert.java,0.05592841163310962
AbstractCharSequenceAssert.java,Name.java,0.061389337641357025
Name.java,AbstractCharSequenceAssert.java,0.061389337641357025
AbstractCharSequenceAssert.java,VehicleAssert.java,0.05303030303030303
VehicleAssert.java,AbstractCharSequenceAssert.java,0.05303030303030303
AbstractCharSequenceAssert.java,VehicleFactory.java,0.05430242272347535
VehicleFactory.java,AbstractCharSequenceAssert.java,0.05430242272347535
AbstractCharSequenceAssert.java,Arrays_hasOnlyNullElements_Test.java,0.05490848585690516
Arrays_hasOnlyNullElements_Test.java,AbstractCharSequenceAssert.java,0.05490848585690516
AbstractCharSequenceAssert.java,Employee.java,0.06244796003330558
Employee.java,AbstractCharSequenceAssert.java,0.06244796003330558
AbstractCharSequenceAssert.java,OtherStringTestComparator.java,0.0637213254035684
OtherStringTestComparator.java,AbstractCharSequenceAssert.java,0.0637213254035684
AbstractCharSequenceAssert.java,OtherStringTestComparatorWithAt.java,0.0637213254035684
OtherStringTestComparatorWithAt.java,AbstractCharSequenceAssert.java,0.0637213254035684
AbstractIntegerAssert.java,AbstractIntegerAssert.java,0.0
AbstractIntegerAssert.java,AbstractIntegerAssert.java,0.0
AbstractIntegerAssert.java,AbstractIterableAssert.java,0.06735086593970493
AbstractIterableAssert.java,AbstractIntegerAssert.java,0.06735086593970493
AbstractIntegerAssert.java,AbstractListAssert.java,0.23786407766990292
AbstractListAssert.java,AbstractIntegerAssert.java,0.23786407766990292
AbstractIntegerAssert.java,AbstractObjectAssert.java,0.17301038062283736
AbstractObjectAssert.java,AbstractIntegerAssert.java,0.17301038062283736
AbstractIntegerAssert.java,Assertions.java,0.04563675609004009
Assertions.java,AbstractIntegerAssert.java,0.04563675609004009
AbstractIntegerAssert.java,AssertionsForClassTypes.java,0.0638002773925104
AssertionsForClassTypes.java,AbstractIntegerAssert.java,0.0638002773925104
AbstractIntegerAssert.java,AssertionsForInterfaceTypes.java,0.15023474178403756
AssertionsForInterfaceTypes.java,AbstractIntegerAssert.java,0.15023474178403756
AbstractIntegerAssert.java,ClassBasedNavigableIterableAssert.java,0.0831758034026465
ClassBasedNavigableIterableAssert.java,AbstractIntegerAssert.java,0.0831758034026465
AbstractIntegerAssert.java,Condition.java,0.20893141945773525
Condition.java,AbstractIntegerAssert.java,0.20893141945773525
AbstractIntegerAssert.java,ListAssert.java,0.11153846153846154
ListAssert.java,AbstractIntegerAssert.java,0.11153846153846154
AbstractIntegerAssert.java,WritableAssertionInfo.java,0.18849840255591055
WritableAssertionInfo.java,AbstractIntegerAssert.java,0.18849840255591055
AbstractIntegerAssert.java,AnyOf.java,0.19152854511970535
AnyOf.java,AbstractIntegerAssert.java,0.19152854511970535
AbstractIntegerAssert.java,Join.java,0.14207650273224043
Join.java,AbstractIntegerAssert.java,0.14207650273224043
AbstractIntegerAssert.java,ConfigurationProvider.java,0.14007782101167315
ConfigurationProvider.java,AbstractIntegerAssert.java,0.14007782101167315
AbstractIntegerAssert.java,Services.java,0.07827788649706457
Services.java,AbstractIntegerAssert.java,0.07827788649706457
AbstractIntegerAssert.java,MapEntry.java,0.20320855614973263
MapEntry.java,AbstractIntegerAssert.java,0.20320855614973263
AbstractIntegerAssert.java,Description.java,0.17704280155642024
Description.java,AbstractIntegerAssert.java,0.17704280155642024
AbstractIntegerAssert.java,TextDescription.java,0.21787709497206703
TextDescription.java,AbstractIntegerAssert.java,0.21787709497206703
AbstractIntegerAssert.java,BasicErrorMessageFactory.java,0.16535433070866143
BasicErrorMessageFactory.java,AbstractIntegerAssert.java,0.16535433070866143
AbstractIntegerAssert.java,ConstructorInvoker.java,0.0831758034026465
ConstructorInvoker.java,AbstractIntegerAssert.java,0.0831758034026465
AbstractIntegerAssert.java,DescriptionFormatter.java,0.14722753346080306
DescriptionFormatter.java,AbstractIntegerAssert.java,0.14722753346080306
AbstractIntegerAssert.java,MessageFormatter.java,0.1509090909090909
MessageFormatter.java,AbstractIntegerAssert.java,0.1509090909090909
AbstractIntegerAssert.java,ShouldBeBetween.java,0.1280701754385965
ShouldBeBetween.java,AbstractIntegerAssert.java,0.1280701754385965
AbstractIntegerAssert.java,ShouldBeEqual.java,0.18732394366197183
ShouldBeEqual.java,AbstractIntegerAssert.java,0.18732394366197183
AbstractIntegerAssert.java,ShouldNotHaveDuplicates.java,0.14559386973180077
ShouldNotHaveDuplicates.java,AbstractIntegerAssert.java,0.14559386973180077
AbstractIntegerAssert.java,ByNameSingleExtractor.java,0.1102514506769826
ByNameSingleExtractor.java,AbstractIntegerAssert.java,0.1102514506769826
AbstractIntegerAssert.java,Extractors.java,0.13479052823315119
Extractors.java,AbstractIntegerAssert.java,0.13479052823315119
AbstractIntegerAssert.java,FieldsOrPropertiesExtractor.java,0.15934065934065933
FieldsOrPropertiesExtractor.java,AbstractIntegerAssert.java,0.15934065934065933
AbstractIntegerAssert.java,Properties.java,0.21150592216582065
Properties.java,AbstractIntegerAssert.java,0.21150592216582065
AbstractIntegerAssert.java,Tuple.java,0.102803738317757
Tuple.java,AbstractIntegerAssert.java,0.102803738317757
AbstractIntegerAssert.java,AbstractComparisonStrategy.java,0.1702127659574468
AbstractComparisonStrategy.java,AbstractIntegerAssert.java,0.1702127659574468
AbstractIntegerAssert.java,Arrays.java,0.07060755336617405
Arrays.java,AbstractIntegerAssert.java,0.07060755336617405
AbstractIntegerAssert.java,Booleans.java,0.15145985401459855
Booleans.java,AbstractIntegerAssert.java,0.15145985401459855
AbstractIntegerAssert.java,Characters.java,0.15384615384615385
Characters.java,AbstractIntegerAssert.java,0.15384615384615385
AbstractIntegerAssert.java,CommonValidations.java,0.0713128038897893
CommonValidations.java,AbstractIntegerAssert.java,0.0713128038897893
AbstractIntegerAssert.java,Comparables.java,0.12133333333333333
Comparables.java,AbstractIntegerAssert.java,0.12133333333333333
AbstractIntegerAssert.java,ComparatorBasedComparisonStrategy.java,0.14696969696969697
ComparatorBasedComparisonStrategy.java,AbstractIntegerAssert.java,0.14696969696969697
AbstractIntegerAssert.java,Conditions.java,0.12876254180602006
Conditions.java,AbstractIntegerAssert.java,0.12876254180602006
AbstractIntegerAssert.java,Failures.java,0.14782608695652175
Failures.java,AbstractIntegerAssert.java,0.14782608695652175
AbstractIntegerAssert.java,Integers.java,0.1865671641791045
Integers.java,AbstractIntegerAssert.java,0.1865671641791045
AbstractIntegerAssert.java,IterableDiff.java,0.07476635514018691
IterableDiff.java,AbstractIntegerAssert.java,0.07476635514018691
