Timestamp,Message,Committer,Added,Removed,File
1512033512," ""Use default DoubleComparator and FloatComparator comparing numbers with respective precision of 1e15 and 1e6f for element by element comparisonThe same strategy was already used in Object field by field comparison and in RecursiveFieldByFieldComparatorBetter description of used comparators in error messages"""," ""Joel Costigliola""",3,2,src/main/java/org/assertj/core/api/AbstractIterableAssert.java
1512033512," ""Use default DoubleComparator and FloatComparator comparing numbers with respective precision of 1e15 and 1e6f for element by element comparisonThe same strategy was already used in Object field by field comparison and in RecursiveFieldByFieldComparatorBetter description of used comparators in error messages"""," ""Joel Costigliola""",1,12,src/main/java/org/assertj/core/api/AbstractObjectAssert.java
1512033512," ""Use default DoubleComparator and FloatComparator comparing numbers with respective precision of 1e15 and 1e6f for element by element comparisonThe same strategy was already used in Object field by field comparison and in RecursiveFieldByFieldComparatorBetter description of used comparators in error messages"""," ""Joel Costigliola""",1,1,src/main/java/org/assertj/core/error/ShouldBeEqual.java
1512033512," ""Use default DoubleComparator and FloatComparator comparing numbers with respective precision of 1e15 and 1e6f for element by element comparisonThe same strategy was already used in Object field by field comparison and in RecursiveFieldByFieldComparatorBetter description of used comparators in error messages"""," ""Joel Costigliola""",43,5,src/main/java/org/assertj/core/internal/TypeComparators.java
1512033512," ""Use default DoubleComparator and FloatComparator comparing numbers with respective precision of 1e15 and 1e6f for element by element comparisonThe same strategy was already used in Object field by field comparison and in RecursiveFieldByFieldComparatorBetter description of used comparators in error messages"""," ""Joel Costigliola""",3,3,src/main/java/org/assertj/core/presentation/StandardRepresentation.java
1512033512," ""Use default DoubleComparator and FloatComparator comparing numbers with respective precision of 1e15 and 1e6f for element by element comparisonThe same strategy was already used in Object field by field comparison and in RecursiveFieldByFieldComparatorBetter description of used comparators in error messages"""," ""Joel Costigliola""",1,1,src/test/java/org/assertj/core/error/ShouldNotHaveDuplicates_create_Test.java
1512033512," ""Use default DoubleComparator and FloatComparator comparing numbers with respective precision of 1e15 and 1e6f for element by element comparisonThe same strategy was already used in Object field by field comparison and in RecursiveFieldByFieldComparatorBetter description of used comparators in error messages"""," ""Joel Costigliola""",3,2,src/test/java/org/assertj/core/internal/TypeComparators_Test.java
1512033512," ""Use default DoubleComparator and FloatComparator comparing numbers with respective precision of 1e15 and 1e6f for element by element comparisonThe same strategy was already used in Object field by field comparison and in RecursiveFieldByFieldComparatorBetter description of used comparators in error messages"""," ""Joel Costigliola""",4,4,src/test/java/org/assertj/core/presentation/StandardRepresentation_toStringOf_Test.java
1510995233," ""Breaking change assertThatxisCloseToy byLessThandelta is strict and fails when xydelta"""," ""Joel Costigliola""",77,29,src/main/java/org/assertj/core/api/AbstractIntegerAssert.java
1510995233," ""Breaking change assertThatxisCloseToy byLessThandelta is strict and fails when xydelta"""," ""Joel Costigliola""",33,25,src/main/java/org/assertj/core/api/Assertions.java
1510995233," ""Breaking change assertThatxisCloseToy byLessThandelta is strict and fails when xydelta"""," ""Joel Costigliola""",29,8,src/main/java/org/assertj/core/internal/Numbers.java
1509876022," ""Improve the method doesNotContain in CharSequenceAssert for accepting varargs"""," ""BillyYccc""",36,11,src/main/java/org/assertj/core/api/AbstractCharSequenceAssert.java
1509876022," ""Improve the method doesNotContain in CharSequenceAssert for accepting varargs"""," ""BillyYccc""",19,11,src/main/java/org/assertj/core/internal/Strings.java
1509859726," ""1069 Update isBlank and add containsOnlyWhitespace"""," ""Chris Arnott""",83,25,src/main/java/org/assertj/core/api/AbstractCharSequenceAssert.java
1509859726," ""1069 Update isBlank and add containsOnlyWhitespace"""," ""Chris Arnott""",42,22,src/main/java/org/assertj/core/internal/Strings.java
1508948809," ""AbstractCharSequenceAssertcontainsOnlyDigits minimal improvement of javadoc"""," ""Pascal Schumacher""",1,1,src/main/java/org/assertj/core/api/AbstractCharSequenceAssert.java
1508663217," ""Dont share Comparables instances"""," ""Joel Costigliola""",44,23,src/main/java/org/assertj/core/internal/Comparables.java
1508651020," ""Clarify assertThatThrownBy and assertThatCode javadoc fixes 1088"""," ""Joel Costigliola""",9,8,src/main/java/org/assertj/core/api/Assertions.java
1508647671," ""Fix bug in containsSubsequence"""," ""Joel Costigliola""",8,6,src/main/java/org/assertj/core/api/AbstractCharSequenceAssert.java
1508647671," ""Fix bug in containsSubsequence"""," ""Joel Costigliola""",18,12,src/main/java/org/assertj/core/internal/Strings.java
1508577391," ""Add containsSubsequence String assertion breaking change containsSequence assertion to behave like the Iterables one and fail if actual has values between given sequence"""," ""BillyYccc""",76,25,src/main/java/org/assertj/core/api/AbstractCharSequenceAssert.java
1508577391," ""Add containsSubsequence String assertion breaking change containsSequence assertion to behave like the Iterables one and fail if actual has values between given sequence"""," ""BillyYccc""",70,15,src/main/java/org/assertj/core/internal/Strings.java
1508564234," ""flatExtracting for map extends flattening to arrays or any kind of iterable map values"""," ""Joel Costigliola""",2,20,src/main/java/org/assertj/core/api/AbstractObjectAssert.java
1508564234," ""flatExtracting for map extends flattening to arrays or any kind of iterable map values"""," ""Joel Costigliola""",1,1,src/main/java/org/assertj/core/util/IterableUtil.java
1508563873," ""Add ArraysasList and asObjectArray to get any array values as a List or Object"""," ""Joel Costigliola""",30,0,src/main/java/org/assertj/core/util/Arrays.java
1508563873," ""Add flatExtracting for map 1034"""," ""dafenix""",23,0,src/main/java/org/assertj/core/api/AbstractObjectAssert.java
1508353021," ""fix java 9 javadoc errors by removing duplicated param and return tags"""," ""Pascal Schumacher""",0,1,src/main/java/org/assertj/core/internal/Conditions.java
1508352152," ""fix javadoc warnings"""," ""Pascal Schumacher""",2,0,src/main/java/org/assertj/core/internal/Conditions.java
1508145873," ""Add isEqualToIgnoringNewLines CharSequence assertion"""," ""dafenix""",27,0,src/main/java/org/assertj/core/api/AbstractCharSequenceAssert.java
1508145873," ""Add isEqualToIgnoringNewLines CharSequence assertion"""," ""dafenix""",18,0,src/main/java/org/assertj/core/internal/Strings.java
1508028780," ""Javadoc improvements"""," ""Joel Costigliola""",3,2,src/main/java/org/assertj/core/api/AbstractObjectAssert.java
1508028780," ""Javadoc improvements"""," ""Joel Costigliola""",3,2,src/main/java/org/assertj/core/api/Assertions.java
1508028780," ""Javadoc improvements"""," ""Joel Costigliola""",2,3,src/main/java/org/assertj/core/internal/Iterables.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",4,4,src/main/java/org/assertj/core/api/AbstractAssert.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",35,21,src/main/java/org/assertj/core/api/AbstractIterableAssert.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",3,2,src/main/java/org/assertj/core/api/AbstractObjectAssert.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",162,44,src/main/java/org/assertj/core/api/Assertions.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",143,51,src/main/java/org/assertj/core/api/AssertionsForClassTypes.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",14,3,src/main/java/org/assertj/core/api/AssertionsForInterfaceTypes.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",2,2,src/main/java/org/assertj/core/api/Condition.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",1,0,src/main/java/org/assertj/core/condition/AnyOf.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",1,0,src/main/java/org/assertj/core/description/TextDescription.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",1,0,src/main/java/org/assertj/core/error/MessageFormatter.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",4,1,src/main/java/org/assertj/core/error/ShouldBeBetween.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",3,1,src/main/java/org/assertj/core/error/ShouldBeEqual.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",10,0,src/main/java/org/assertj/core/extractor/Extractors.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",11,2,src/main/java/org/assertj/core/groups/FieldsOrPropertiesExtractor.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",3,0,src/main/java/org/assertj/core/groups/Properties.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",8,6,src/main/java/org/assertj/core/internal/Comparables.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",3,1,src/main/java/org/assertj/core/internal/Conditions.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",4,1,src/main/java/org/assertj/core/internal/Failures.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",35,0,src/main/java/org/assertj/core/internal/Iterables.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",4,0,src/main/java/org/assertj/core/internal/Numbers.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",16,0,src/main/java/org/assertj/core/internal/Objects.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",8,4,src/main/java/org/assertj/core/presentation/StandardRepresentation.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",1,0,src/main/java/org/assertj/core/util/Arrays.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",6,2,src/main/java/org/assertj/core/util/DateUtil.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",1,0,src/main/java/org/assertj/core/util/Lists.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",4,0,src/main/java/org/assertj/core/util/Preconditions.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",2,1,src/main/java/org/assertj/core/util/Strings.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",63,62,src/main/java/org/assertj/core/util/introspection/FieldSupport.java
1508026422," ""Fix Javadoc for recent version of JDK 8 few formatting improvements"""," ""Joel Costigliola""",18,4,src/main/java/org/assertj/core/util/introspection/PropertySupport.java
1507624011," ""Merge remotetracking branch origin2x Conflicts	travisyml	pomxml	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiAssumptionsjava	srcmainjavaorgassertjcoreapiListAssertjava	srcmainjavaorgassertjcoreapiObjectEnumerableAssertjava	srcmainjavaorgassertjcoreinternalArraysjava	srcmainjavaorgassertjcoreinternalObjectArraysjava	srctestjavaorgassertjcoreapiobjectarrayObjectArrayAssertendsWithTestjava"""," ""Joel Costigliola""",7,0,src/main/java/org/assertj/core/api/AbstractAssert.java
1507624011," ""Merge remotetracking branch origin2x Conflicts	travisyml	pomxml	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiAssumptionsjava	srcmainjavaorgassertjcoreapiListAssertjava	srcmainjavaorgassertjcoreapiObjectEnumerableAssertjava	srcmainjavaorgassertjcoreinternalArraysjava	srcmainjavaorgassertjcoreinternalObjectArraysjava	srctestjavaorgassertjcoreapiobjectarrayObjectArrayAssertendsWithTestjava"""," ""Joel Costigliola""",67,10,src/main/java/org/assertj/core/api/AbstractIterableAssert.java
1507624011," ""Merge remotetracking branch origin2x Conflicts	travisyml	pomxml	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiAssumptionsjava	srcmainjavaorgassertjcoreapiListAssertjava	srcmainjavaorgassertjcoreapiObjectEnumerableAssertjava	srcmainjavaorgassertjcoreinternalArraysjava	srcmainjavaorgassertjcoreinternalObjectArraysjava	srctestjavaorgassertjcoreapiobjectarrayObjectArrayAssertendsWithTestjava"""," ""Joel Costigliola""",1,1,src/main/java/org/assertj/core/api/AbstractObjectAssert.java
1507624011," ""Merge remotetracking branch origin2x Conflicts	travisyml	pomxml	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiAssumptionsjava	srcmainjavaorgassertjcoreapiListAssertjava	srcmainjavaorgassertjcoreapiObjectEnumerableAssertjava	srcmainjavaorgassertjcoreinternalArraysjava	srcmainjavaorgassertjcoreinternalObjectArraysjava	srctestjavaorgassertjcoreapiobjectarrayObjectArrayAssertendsWithTestjava"""," ""Joel Costigliola""",6,22,src/main/java/org/assertj/core/api/Assertions.java
1507624011," ""Merge remotetracking branch origin2x Conflicts	travisyml	pomxml	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiAssumptionsjava	srcmainjavaorgassertjcoreapiListAssertjava	srcmainjavaorgassertjcoreapiObjectEnumerableAssertjava	srcmainjavaorgassertjcoreinternalArraysjava	srcmainjavaorgassertjcoreinternalObjectArraysjava	srctestjavaorgassertjcoreapiobjectarrayObjectArrayAssertendsWithTestjava"""," ""Joel Costigliola""",2,2,src/main/java/org/assertj/core/api/ListAssert.java
1507624011," ""Merge remotetracking branch origin2x Conflicts	travisyml	pomxml	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiAssumptionsjava	srcmainjavaorgassertjcoreapiListAssertjava	srcmainjavaorgassertjcoreapiObjectEnumerableAssertjava	srcmainjavaorgassertjcoreinternalArraysjava	srcmainjavaorgassertjcoreinternalObjectArraysjava	srctestjavaorgassertjcoreapiobjectarrayObjectArrayAssertendsWithTestjava"""," ""Joel Costigliola""",3,3,src/main/java/org/assertj/core/api/WritableAssertionInfo.java
1507624011," ""Merge remotetracking branch origin2x Conflicts	travisyml	pomxml	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiAssumptionsjava	srcmainjavaorgassertjcoreapiListAssertjava	srcmainjavaorgassertjcoreapiObjectEnumerableAssertjava	srcmainjavaorgassertjcoreinternalArraysjava	srcmainjavaorgassertjcoreinternalObjectArraysjava	srctestjavaorgassertjcoreapiobjectarrayObjectArrayAssertendsWithTestjava"""," ""Joel Costigliola""",44,0,src/main/java/org/assertj/core/configuration/ConfigurationProvider.java
1507624011," ""Merge remotetracking branch origin2x Conflicts	travisyml	pomxml	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiAssumptionsjava	srcmainjavaorgassertjcoreapiListAssertjava	srcmainjavaorgassertjcoreapiObjectEnumerableAssertjava	srcmainjavaorgassertjcoreinternalArraysjava	srcmainjavaorgassertjcoreinternalObjectArraysjava	srctestjavaorgassertjcoreapiobjectarrayObjectArrayAssertendsWithTestjava"""," ""Joel Costigliola""",41,0,src/main/java/org/assertj/core/configuration/Services.java
1507624011," ""Merge remotetracking branch origin2x Conflicts	travisyml	pomxml	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiAssumptionsjava	srcmainjavaorgassertjcoreapiListAssertjava	srcmainjavaorgassertjcoreapiObjectEnumerableAssertjava	srcmainjavaorgassertjcoreinternalArraysjava	srcmainjavaorgassertjcoreinternalObjectArraysjava	srctestjavaorgassertjcoreapiobjectarrayObjectArrayAssertendsWithTestjava"""," ""Joel Costigliola""",2,2,src/main/java/org/assertj/core/data/MapEntry.java
1507624011," ""Merge remotetracking branch origin2x Conflicts	travisyml	pomxml	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiAssumptionsjava	srcmainjavaorgassertjcoreapiListAssertjava	srcmainjavaorgassertjcoreapiObjectEnumerableAssertjava	srcmainjavaorgassertjcoreinternalArraysjava	srcmainjavaorgassertjcoreinternalObjectArraysjava	srctestjavaorgassertjcoreapiobjectarrayObjectArrayAssertendsWithTestjava"""," ""Joel Costigliola""",4,5,src/main/java/org/assertj/core/error/BasicErrorMessageFactory.java
1507624011," ""Merge remotetracking branch origin2x Conflicts	travisyml	pomxml	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiAssumptionsjava	srcmainjavaorgassertjcoreapiListAssertjava	srcmainjavaorgassertjcoreapiObjectEnumerableAssertjava	srcmainjavaorgassertjcoreinternalArraysjava	srcmainjavaorgassertjcoreinternalObjectArraysjava	srctestjavaorgassertjcoreapiobjectarrayObjectArrayAssertendsWithTestjava"""," ""Joel Costigliola""",1,1,src/main/java/org/assertj/core/error/ConstructorInvoker.java
1507624011," ""Merge remotetracking branch origin2x Conflicts	travisyml	pomxml	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiAssumptionsjava	srcmainjavaorgassertjcoreapiListAssertjava	srcmainjavaorgassertjcoreapiObjectEnumerableAssertjava	srcmainjavaorgassertjcoreinternalArraysjava	srcmainjavaorgassertjcoreinternalObjectArraysjava	srctestjavaorgassertjcoreapiobjectarrayObjectArrayAssertendsWithTestjava"""," ""Joel Costigliola""",44,20,src/main/java/org/assertj/core/error/ShouldBeEqual.java
1507624011," ""Merge remotetracking branch origin2x Conflicts	travisyml	pomxml	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiAssumptionsjava	srcmainjavaorgassertjcoreapiListAssertjava	srcmainjavaorgassertjcoreapiObjectEnumerableAssertjava	srcmainjavaorgassertjcoreinternalArraysjava	srcmainjavaorgassertjcoreinternalObjectArraysjava	srctestjavaorgassertjcoreapiobjectarrayObjectArrayAssertendsWithTestjava"""," ""Joel Costigliola""",2,2,src/main/java/org/assertj/core/groups/Tuple.java
1507624011," ""Merge remotetracking branch origin2x Conflicts	travisyml	pomxml	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiAssumptionsjava	srcmainjavaorgassertjcoreapiListAssertjava	srcmainjavaorgassertjcoreapiObjectEnumerableAssertjava	srcmainjavaorgassertjcoreinternalArraysjava	srcmainjavaorgassertjcoreinternalObjectArraysjava	srctestjavaorgassertjcoreapiobjectarrayObjectArrayAssertendsWithTestjava"""," ""Joel Costigliola""",21,6,src/main/java/org/assertj/core/internal/Arrays.java
1507624011," ""Merge remotetracking branch origin2x Conflicts	travisyml	pomxml	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiAssumptionsjava	srcmainjavaorgassertjcoreapiListAssertjava	srcmainjavaorgassertjcoreapiObjectEnumerableAssertjava	srcmainjavaorgassertjcoreinternalArraysjava	srcmainjavaorgassertjcoreinternalObjectArraysjava	srctestjavaorgassertjcoreapiobjectarrayObjectArrayAssertendsWithTestjava"""," ""Joel Costigliola""",5,3,src/main/java/org/assertj/core/internal/ComparatorBasedComparisonStrategy.java
1507624011," ""Merge remotetracking branch origin2x Conflicts	travisyml	pomxml	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiAssumptionsjava	srcmainjavaorgassertjcoreapiListAssertjava	srcmainjavaorgassertjcoreapiObjectEnumerableAssertjava	srcmainjavaorgassertjcoreinternalArraysjava	srcmainjavaorgassertjcoreinternalObjectArraysjava	srctestjavaorgassertjcoreapiobjectarrayObjectArrayAssertendsWithTestjava"""," ""Joel Costigliola""",23,0,src/main/java/org/assertj/core/internal/Iterables.java
1507624011," ""Merge remotetracking branch origin2x Conflicts	travisyml	pomxml	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiAssumptionsjava	srcmainjavaorgassertjcoreapiListAssertjava	srcmainjavaorgassertjcoreapiObjectEnumerableAssertjava	srcmainjavaorgassertjcoreinternalArraysjava	srcmainjavaorgassertjcoreinternalObjectArraysjava	srctestjavaorgassertjcoreapiobjectarrayObjectArrayAssertendsWithTestjava"""," ""Joel Costigliola""",18,0,src/main/java/org/assertj/core/internal/Objects.java
1507624011," ""Merge remotetracking branch origin2x Conflicts	travisyml	pomxml	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiAssumptionsjava	srcmainjavaorgassertjcoreapiListAssertjava	srcmainjavaorgassertjcoreapiObjectEnumerableAssertjava	srcmainjavaorgassertjcoreinternalArraysjava	srcmainjavaorgassertjcoreinternalObjectArraysjava	srctestjavaorgassertjcoreapiobjectarrayObjectArrayAssertendsWithTestjava"""," ""Joel Costigliola""",1,1,src/main/java/org/assertj/core/internal/TypeComparators.java
1507624011," ""Merge remotetracking branch origin2x Conflicts	travisyml	pomxml	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiAssumptionsjava	srcmainjavaorgassertjcoreapiListAssertjava	srcmainjavaorgassertjcoreapiObjectEnumerableAssertjava	srcmainjavaorgassertjcoreinternalArraysjava	srcmainjavaorgassertjcoreinternalObjectArraysjava	srctestjavaorgassertjcoreapiobjectarrayObjectArrayAssertendsWithTestjava"""," ""Joel Costigliola""",41,2,src/main/java/org/assertj/core/presentation/StandardRepresentation.java
1507624011," ""Merge remotetracking branch origin2x Conflicts	travisyml	pomxml	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiAssumptionsjava	srcmainjavaorgassertjcoreapiListAssertjava	srcmainjavaorgassertjcoreapiObjectEnumerableAssertjava	srcmainjavaorgassertjcoreinternalArraysjava	srcmainjavaorgassertjcoreinternalObjectArraysjava	srctestjavaorgassertjcoreapiobjectarrayObjectArrayAssertendsWithTestjava"""," ""Joel Costigliola""",2,1,src/test/java/org/assertj/core/presentation/StandardRepresentation_toStringOf_Test.java
1507624011," ""Merge remotetracking branch origin2x Conflicts	travisyml	pomxml	srcmainjavaorgassertjcoreapiAbstractIterableAssertjava	srcmainjavaorgassertjcoreapiAbstractObjectArrayAssertjava	srcmainjavaorgassertjcoreapiAssertionsjava	srcmainjavaorgassertjcoreapiAssumptionsjava	srcmainjavaorgassertjcoreapiListAssertjava	srcmainjavaorgassertjcoreapiObjectEnumerableAssertjava	srcmainjavaorgassertjcoreinternalArraysjava	srcmainjavaorgassertjcoreinternalObjectArraysjava	srctestjavaorgassertjcoreapiobjectarrayObjectArrayAssertendsWithTestjava"""," ""Joel Costigliola""",3,2,src/test/java/org/assertj/core/test/ExpectedException.java
1507455090," ""Fix bug introduced by the endsWith refactoring"""," ""Joel Costigliola""",1,1,src/main/java/org/assertj/core/internal/Arrays.java
1507453119," ""Added usingComparatorForType for iterable array atomic reference array assert"""," ""Kseniya""",57,9,src/main/java/org/assertj/core/api/AbstractIterableAssert.java
1507453119," ""Added usingComparatorForType for iterable array atomic reference array assert"""," ""Kseniya""",2,1,src/main/java/org/assertj/core/api/AbstractObjectAssert.java
1507453119," ""Added usingComparatorForType for iterable array atomic reference array assert"""," ""Kseniya""",2,0,src/main/java/org/assertj/core/internal/ComparatorBasedComparisonStrategy.java
1507451838," ""Fix ambiguous endsWith resolution in IterableAssertFixed compilation errorreference to endsWith is ambiguous both method endsWithELEMENT1ELEMENT1 in AbstractIterableAssert and method endsWithELEMENT2 in IterableAssert"""," ""Joel Costigliola""",2,2,src/main/java/org/assertj/core/api/ListAssert.java
1507368847," ""Add hasSameHashCodeAs assertion  fixes 995"""," ""Rudi Klassen""",7,0,src/main/java/org/assertj/core/api/AbstractAssert.java
1507368847," ""Add hasSameHashCodeAs assertion  fixes 995"""," ""Rudi Klassen""",18,0,src/main/java/org/assertj/core/internal/Objects.java
1507344353," ""Add assertContainsOnlyNulls iterablearray assertion"""," ""BillyYccc""",10,1,src/main/java/org/assertj/core/api/AbstractIterableAssert.java
1507344353," ""Add assertContainsOnlyNulls iterablearray assertion"""," ""BillyYccc""",13,0,src/main/java/org/assertj/core/internal/Arrays.java
1507344353," ""Add assertContainsOnlyNulls iterablearray assertion"""," ""BillyYccc""",24,1,src/main/java/org/assertj/core/internal/Iterables.java
1507109635," ""Use AssertionFailedError from opentest4j if it is available on the classpath 1072"""," ""Filip Hrisafov""",1,1,src/main/java/org/assertj/core/error/ConstructorInvoker.java
1507109635," ""Use AssertionFailedError from opentest4j if it is available on the classpath 1072"""," ""Filip Hrisafov""",44,20,src/main/java/org/assertj/core/error/ShouldBeEqual.java
1507022335," ""Fixes 1052 by overloading endsWith assertion 1074The new endsWithT allows empty arrays whereas the formerendsWithT has been changed to endsWithT T toexplicitly prevent empty varargs"""," ""Florent Biville""",10,1,src/main/java/org/assertj/core/api/AbstractIterableAssert.java
1507022335," ""Fixes 1052 by overloading endsWith assertion 1074The new endsWithT allows empty arrays whereas the formerendsWithT has been changed to endsWithT T toexplicitly prevent empty varargs"""," ""Florent Biville""",15,3,src/main/java/org/assertj/core/internal/Arrays.java
1507022335," ""Fixes 1052 by overloading endsWith assertion 1074The new endsWithT allows empty arrays whereas the formerendsWithT has been changed to endsWithT T toexplicitly prevent empty varargs"""," ""Florent Biville""",28,3,src/main/java/org/assertj/core/internal/Iterables.java
